"867","National Institute Of Technology , Puducherry","Karaikal","Puducherry"
"868","Indian Institute of Space Science and Technology","Thiruvanathapuram","Kerala"
"869","nit warangal","warangal","Andhra Pradesh"
"870","ace engineering college","hyderabad","Andhra Pradesh"
"871","PANJAB UNIVERSITY SSG REGIONAL CENTRE","HOSHIARPUR","Punjab"
"872","Sri Sai Ram Engineering College","Chennai","Tamil Nadu"
"873","anna university,mit","chennai","Tamil Nadu"
"874","PSR Engineering College","Virudunagar","Tamil Nadu"
"875","RGUKT RKVALLEY, ","KADAPA","Andhra Pradesh"
"876","jawarharlal nehru institute of technology","hyderabad","Andhra Pradesh"
"877","HSSS","Chennai","Tamil Nadu"
"878","NIE Institute Of techology","mysore","Karnataka"
"879","DHANEKULA INSTITUTE OF ENGINEERING AND TECHNOLOGY","GANGURU,VIJAYAWADA","Andhra Pradesh"
"880","PRASAD V.POTLURI SIDHARTHA INSTITUTE OF TECHNOLOGY","vijayawada","Andhra Pradesh"
"881","The Hindu Senior Secondary School","Chennai","Tamil Nadu"
"882","St.Francis De Sales school ","delhi","NCT/Delhi"
"883","Government Engineerieg College Wayanad","Mananthavadi ","Kerala"
"884","vignana bharathi institute of technology.(VBIT )","Hyderabad","Andhra Pradesh"
"885","vignana bharathi institute of technology.(VBIT)","Hyd","Andhra Pradesh"
"886","Bengal Engineering and Science University, Shibpur","Kolkata","West Bengal"
"887","BhojReddy Engineering College","Hyderabad","Andhra Pradesh"
"888","ST. BERCHMANS COLLEGE","CHANGANACHERRY","Kerala"
"889","sri vidyanikethan engineering college","tirupathi","Andhra Pradesh"
"890","gurukula kangri university","haridwar","Uttarakhand"
"891","CARE COLLEGE OF ENGINEERING","TRICHY","Tamil Nadu"
"892","page institute","hyderabad","Andhra Pradesh"
"893","st joseph college of engineering","sri perumbattur","Tamil Nadu"
"894","CVSR School of Engineering","Hyderabad","Andhra Pradesh"
"895","sree buddha college of engineering","alappuzha","Kerala"
"896","sengunthar engineering college","thiruchengode","Tamil Nadu"
"897","shri balaji institute of technology and management ","betul","Madhya Pradesh"
"898","Sro krishna College Of Technology","Coimbatore","Tamil Nadu"
"899","prasad v potluri siddartha institute of technology","vijayawada","Andhra Pradesh"
"900","International Institute Of Information Technology Banglore","Banglore","Karnataka"
"901","IIITA","allahabad","Uttar Pradesh"
"902","st.Berchmans college","changanacherry","Kerala"
"903","indo american college of engineering","ankapalle","Andhra Pradesh"
"904","University College of Engineering - Dindigul","Dindigul","Tamil Nadu"
"905","jssate","BANGALORE","Karnataka"
"906","GNITS","HYDERABAD","Andhra Pradesh"
"907","Alpha College of Engineering and Technology","Puducherry","Puducherry"
"908","govt brannan college","thalassery","Kerala"
"909","sengunthar college of  enegineering ","thiruchengode","Tamil Nadu"
"910","Sri Balaji Institute of Technology & Management, Betul, M.P.","betul","Madhya Pradesh"
"911","M L R INSTITUTE OF TECHNOLOGY","HYDERABAD","Andhra Pradesh"
"912","Vivekanandha College of Engineering for Women","Namakkal","Tamil Nadu"
"913","USHA RAMA COLLEGE OF ENGINEERING AND TECHNOLOGY","VIJAYAWADA","Andhra Pradesh"
"914","FISAT","Angamally","Kerala"
"915","Sree Vidyanikethan Engineering College","Tirupati","Andhra Pradesh"
"916","Sullamussalam Science College, Areacode","Malappuram","Kerala"
"917","PRIST UNIVERSITY","THANJAVUR","Tamil Nadu"
"918","IGNOU","pune","Maharashtra"
"919","GOVERNMENT ENGINEERING COLLEGE,KOZHIKODE","KOZHIKODE","Kerala"
"920","Silicon Institute of Technology","Bhubaneswar","Orissa"
"921","SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY","THIRUVALLUR","Tamil Nadu"
"922","Valliammai Engineering College","Kancheepuram","Tamil Nadu"
"923","ASN Women's Engineering college","Tenali","Andhra Pradesh"
"924","jayoti vidyapeeth women's university,jaipur","jaipur","Rajasthan"
"925","SURYA ENGINEERING COLLEGE","ERODE","Tamil Nadu"
"926","VELTECH MULTITECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE","CHENNAI","Tamil Nadu"
"927","Central Electrochemical research Institute","Karaikudi","Tamil Nadu"
"928","ssm college of engineering","komarapalayam, namakkal(dt)","Tamil Nadu"
"929","Sri Sunflower College of Engineering and Technology","Vijayawada","Andhra Pradesh"
"930","ideal institute of technology","kakinada","Andhra Pradesh"
"931","K.L.N.COLLEGE OF INFORMATION & TECHNOLOGY","SIVAGANGAI","Tamil Nadu"
"932","JNTUH COLLEGE OF ENGINEERING KARIMNAGAR","KARIMNAGAR","Andhra Pradesh"
"933","f.g.i.e.t Raibarelli","raibarelli","Uttar Pradesh"
"934","SRI ADITYA ENGINEERING COLLEGE","SURAMPALEM","Andhra Pradesh"
"935","ADITYA ENGINEERING COLLEGE","SURAMPALEM","Andhra Pradesh"
"936","NIT puducherry","karaikal","Puducherry"
"937","VISHNU INSTITUTE OF TECHNOLOGY","BHIMAVARAM","Andhra Pradesh"
"938","velalar college of engineering and technology","erode","Tamil Nadu"
"939","igit,sarang","dhenkanal","Orissa"
"940","G.H.Raisoni College of Engineering","Nagpur","Maharashtra"
"941","st.peter's engineering college","hyderabad","Andhra Pradesh"
"942","NIT Srinagar","srinagar","Jammu And Kashmir"
"943","Shri Mata Vaishno Devi University","katra,Jammu","Jammu And Kashmir"
"944","Bharathiar University","Coimbatore","Tamil Nadu"
"945","Central University of Tamil Nadu","Thiruvarur","Tamil Nadu"
"946","PACE INSTITUTE OF TECHNOLOGY & SCIENCES","ONGOLE","Arunachal Pradesh"
"947","veltech","chennai","Tamil Nadu"
"948","Amal Jyothi College of Engineering","Kottayam","Kerala"
"949","Sri Prakash College Of Engineering","Tuni,East Godavari","Andhra Pradesh"
"950","' or '1'='1","' or '1'='1","Kerala"
"951","script>alert(1)</script>","' or '1'='1","Kerala"
"952","Vel tech high tech engieerig college","chennai","Tamil Nadu"
"953","sree sakthi engineering college","coimbatore","Tamil Nadu"
"954","Sanghvi Institute of Management and Science","Indore","Madhya Pradesh"
"955","Sai Spurthi Institute of Technology","B.Gangaram","Andhra Pradesh"
"956","Kamala Institute Of Technology and Science","Karimnagar","Andhra Pradesh"
"957","Magna College Of Engineering","Thiruvallur","Tamil Nadu"
"958","MVSR","hyderabad","Andhra Pradesh"
"959","RAJIV GANDHI INSTITUTE OF KNOWLEDGE AND TECHNOLOGIES","NUZVID","Andhra Pradesh"
"960","Shiv Nadar University","Greater Noida","Uttar Pradesh"
"961","Shri Andal Alagar College Of Engineering","kanchipuram","Tamil Nadu"
"962","NIT NAGALAND","DIMAPUR","Nagaland"
"963","NITW","WARANGAL","Andhra Pradesh"
"964","tjs engineering college","kavarapettai","Tamil Nadu"
"965","college of engineering and technology","bhubaneswar","Orissa"
"966","Pailan College of Management and Technology","Kolkata","West Bengal"
"967","MEA Engineering College","Perinthalmanna","Kerala"
"968","BHAGWANT UNIVERSITY","AJMER","Rajasthan"
"969","CMR INSTITUTE OF TECHNOLOGY","BANGALORE","Karnataka"
"970","Sacred Heart College","Kochi","Kerala"
"971","NRI INSTITUTION OF TECHNOLOGY","POTHAVARAPADU,AGIRIPALLI(M),VI","Andhra Pradesh"
"972","veda vyasa institute of technology","calicut","Kerala"
"973","K.RAMAKRISHNAN COLLEGE OF TECHNOLOGY","TRICHY","Tamil Nadu"
"974","Sasurie College of Engineering","Tiruppur","Tamil Nadu"
"975","Jis Institute of Aviation","Kolkata","West Bengal"
"976","College of Engineering, Pune","Pune","Maharashtra"
"977","St.Peter's University","Avadi","Tamil Nadu"
"978","Gurugram Institute of Aeronautical Engineering & Technology","Faridabad","Haryana"
"979","ABV-IIITM","Gwalior","Madhya Pradesh"
"980","C ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY","MELVISHARAM,VELLORE","Tamil Nadu"
"981","simhadhri college of engineering","visakhaptnam","Andhra Pradesh"
"982","Pragati Engineering College","Surampalem, Kakinada","Andhra Pradesh"
"983","Parul Institute Of Technology","Vadodara","Gujarat"
"984","Quba College of Engineering and Technology","Nellore","Andhra Pradesh"
"985","Haldia Institute of Technology","Haldia","West Bengal"
"986","vel tech multi tech","chenai","Tamil Nadu"
"987","IIIT-DELHI","New Delhi","NCT/Delhi"
"988","NIT-Puducheery","karaikal","Puducherry"
"989","NIT-Puducherry","karaikal","Puducherry"
"990","VIGNAN'S LARA INSTITUTE OF TECHONOLGY & SCIENCE","TENALI","Andhra Pradesh"
"991","raghu institute of technology","visakhapatnam","Andhra Pradesh"
"992","ARUNAI ENGINEERING COLLEGE","THIRUVANNAMALAI","Tamil Nadu"
"993","Pydah College Of Engineering","Visakhapatnam","Andhra Pradesh"
"994","Vel Tech Multi Tech Dr.Rangarajan Dr.Sakunthala Engineering College","avadi","Tamil Nadu"
"995","k s rangasamy college of technology","namakkal","Tamil Nadu"
"996","Deen Dayal Upadhayay College,Delhi University","Delhi","NCT/Delhi"
"997","M.G.I.T","HYDERABAD","Andhra Pradesh"
"998","kendriya vidyalaya no1 ","puducherry","Puducherry"
"999","kendriya vidyalaya no1 puducherry","puducherry","Puducherry"
"1000","vignans nirula institute of science and technology for women","guntur","Andhra Pradesh"
"1001","VIGNAN'S NIRULA INSTITUTE OF TECHNOLOGY AND SCIENCE |  GUNTUR","GUNTUR","Andhra Pradesh"
"1002","IES Modern English School","mumbai","Maharashtra"
"1003","VIGNAN'S LARA INSTITUTE OF TECHNOLOGY & SCIENCE","VADLAMUDI, GUNTUR","Andhra Pradesh"
"1004","DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING AND TECHNOLOGY","CHENNAI","Tamil Nadu"
"1005","Kalmadi Shamrao Junior College","Pune","Maharashtra"
"1006","Jaypee University Of Information and Technology","Solan","Himachal Pradesh"
"1007","Manipal university jaipur","jaipur","Rajasthan"
"1008","Narsaus sarathy institute of technology","salem","Tamil Nadu"
"1009","Jai Hind College","Mumbai","Maharashtra"
"1010","Bengal college of engineering and technology","durgapur","West Bengal"
"1011","BHAJARANG ENGINEERING COLLEGE","CHENNAI","Tamil Nadu"
"1012","Mahendra College of Engineering","Salem","Tamil Nadu"
"1013","Sri venkateswara college of engineering","sriperumbudur","Tamil Nadu"
"1014","college of engineering","trivandrum","Kerala"
"1015","Axis Institute Of Technology & Management ","Kanpur","Uttar Pradesh"
"1016","Indian Institute of Information Technology","Jabalpur","Madhya Pradesh"
"1017","IIIT-Hyderabad","Hyderabad","Andhra Pradesh"
"1018","Almaty Kazakh - Turkish High School Almaty Kazakhstan","Almaty","Outside India"
"1019","Eastern Academy of Science & Technology","Bhubaneswar","Orissa"
"1020","G.venkataswamy naidu college","Kovilpatti","Tamil Nadu"
"1021","bharathidasan university","tiruchirappalli","Tamil Nadu"
"1022","holy cross","salem","Tamil Nadu"
"1023","St francis institute of technology","mumbai","Maharashtra"
"1024","Motilal Nehru National Institute of Technology","Allahabad","Uttar Pradesh"
"1025","St Michael's Academy","Chennai","Tamil Nadu"
"1026","SGSITS","Indore","Madhya Pradesh"
"1027","NIT SIKKIM","RAVANGLA","Sikkim"
"1028","Laxminarayan Institute Of Technology","Nagpur","Madhya Pradesh"
"1029","CUIET","Calicut","Kerala"
"1030","IITM","CHENNAI","Tamil Nadu"
"1031","aarupadai veedu institute of technology,VMU","chennai","Tamil Nadu"
"1032","jabalpur engineering college","jabalpur","Madhya Pradesh"
"1033","bmit ","jaipur","Rajasthan"
"1034","IIIT Delhi","New Delhi","NCT/Delhi"
"1035","S.D. Adarsh Vidiyalaya","Gurgaon","Haryana"
"1036","priyadarshini ","nagpur","Maharashtra"
"1037","International Instititute Of Information Technology Hyderabad","Hyderabad","Andhra Pradesh"
"1038","SRI VASAVI INSTITUTE OF ENGINEERING AND TECHNOLOGY","MACHILIPATNAM","Andhra Pradesh"
"1039","Raja college of engineering & technology","madurai","Tamil Nadu"
"1040","Vishwakarma Government Engineering College","Ahmedabad","Gujarat"
"1041","Pune Institute Of Computer Technology","Pune","Maharashtra"
"1042","University College Of Engineering,Kakatiya University","Kothgudem","Andhra Pradesh"
"1043","Deccan college","Hyderabad","Andhra Pradesh"
"1044","Internation Institute Of Information Technology Hyderabad","Hyderabad","Andhra Pradesh"
"1045","N.S.N College of Engineering & Technology","Karur","Tamil Nadu"
"1046","Indira Gandhi National Open University","Cochin","Kerala"
"1047","CUSAT","Cochin","Kerala"
"1048","Golden Gates","Salem","Tamil Nadu"
"1049","Bharathiyar college of engineering","Karaikal","Puducherry"
"1050","Indian Institute of Information Technology Allahabad","Allahabad","Uttar Pradesh"
"1051","JAYAWANTRAO SAWANT COLLEGE OF ENGINEERING ","PUNE","Maharashtra"
"1052","Walchand College of Engineering, Sangli","Sangli","Maharashtra"
"1053","sardar patel institute of technology and management,mandleshwar","mandleshwar","Madhya Pradesh"
"1054","Ragiv Gandhi University of knowlwdge technologies","Kadapa","Andhra Pradesh"
"1055","Ramachandra college of engineering","ELURU","Andhra Pradesh"
"1056","Rajiv gandhi college of engineering and technology","pondicherry","Puducherry"
"1057","Dr. Kalmadi Shamarao Junior College","Pune","Maharashtra"
"1058","M.J.P.R.U","Bareilly","Uttar Pradesh"
"1059","Ranippettai Engineering College","Vellore","Tamil Nadu"
"1060","VITS JABALPUR","JABALPUR","Madhya Pradesh"
"1061","siddhant college of engineering","talegaon","Maharashtra"
"1062","dr bc roy engineering college","durgapur","West Bengal"
"1063","MJP ROHILKHAND UNIVERSITY","Bareilly","Uttar Pradesh"
"1064","SR Engineering college","warangal","Andhra Pradesh"
"1065","Kendriya Vidyalaya IIT Kharagpur","Kharagpur","West Bengal"
"1066","National Institute of Technology Trichy","Trichy","Tamil Nadu"
"1067","Moscow State University","Moscow","Outside India"
"1068","PVG'S COET","PUNE","Maharashtra"
"1069","National institute of technology Kurukshetra","Kurukshetra","Haryana"
"1070","Datta Meghe College of Engineering","Navi Mumbai","Maharashtra"
"1071","Indur Institute of Engineering and Technology","Ponnal","Andhra Pradesh"
"1072","national institute of technology ,raipur","raipur","Chhattisgarh"
"1073","D. Y. Patil college of engg. Akurdi, Pune","Pune","Maharashtra"
"1074","IIT (BHU) ","Varanasi","Uttar Pradesh"
"1075","Government Engineering College Patan","Patan","Gujarat"
"1076","Perunthalaivar Kamarajar Institute of Engineering and Technology","Karaikal","Puducherry"
"1077","UC Berkeley","Berkeley","Outside India"
"1078","kings engineering college","chennai","Tamil Nadu"
"1079","government institute of chemical engineering vizag visakhapatnam ","vizag","Andhra Pradesh"
"1080","gec thrissur","thrissur","Kerala"
"1081","RGUKT IIIT","Nuzvid","Andhra Pradesh"
"1082","Indian Institute of Technology Kharagpur","Kharagpur","West Bengal"
"1083","Northern Indian Engineering College","Delhi","NCT/Delhi"
"1084","M.G.M's C.E.T","Mumbai","Maharashtra"
"1085","Academy Of Technology","Adisaptagram","West Bengal"
"1086","Info Institute Of Engineering","Coimbatore","Tamil Nadu"
"1087","jaypee university of engineering and technology","guna","Madhya Pradesh"
"1088","Maamallan Institute Of Technology","Sriperumpudur","Tamil Nadu"
"1089","University of toronto","toronto","Outside India"
"1090","University of Central Florida","Orlando","Outside India"
"1091","College Of Engineering and Management Punnapra","Alleppey","Kerala"
"1092","MIET engineering college","tiruchirappalli,gundur","Tamil Nadu"
"1093","andhra","andhra","Andhra Pradesh"
"1094","treamis world school","bangalore","Karnataka"
"1095","Takshshila Institute of Engineering and Technology","Jabalpur","Madhya Pradesh"
"1096","SIES, College of Arts, Science and Commerce (Nerul)","Navi Mumbai","Maharashtra"
"1097","vignan's institute of technology and areonautical engineering","hyderabad","Andhra Pradesh"
"1098","SRM University Ramapuram part-Vadapalani","Chennai","Tamil Nadu"
"1099","Warsaw University","Warsaw","Outside India"
"1100","Ganapathy Engineering College","Warangal","Andhra Pradesh"
"1101","Cascade Resource Centre","Chennai","Tamil Nadu"
"1102","madurai institute of engineering & technology","sivagangai","Tamil Nadu"
"1103","MIT","CHENNAI","Tamil Nadu"
"1104","St. Ann's Engineering College","Chirala","Andhra Pradesh"
"1105","mohandas college of engineering and technology","thiruvananthapuram","Kerala"
"1106","Bharathidasan Institute of Technology","Tiruchirapalli","Tamil Nadu"
"1107","Institute of Technology - Guru Ghasidas University","Bilaspur","Chhattisgarh"
"1108","Sree Sastha College of Engineering","Chennai","Tamil Nadu"
"1109","kamla nehru institute of technology","sultanpur","Uttar Pradesh"
"1110","AVANTHI","HYDERABAD","Andhra Pradesh"
"1111","Navinchandra Institute of Techonology And Development","Mumbai","Maharashtra"
"1112","NMITD","Dadar","Maharashtra"
"1113","Indian Institute of Technology, Varanasi","Varanasi","Uttar Pradesh"
"1114","JNTUH College of Engineering Sultanpur","sultanpur","Andhra Pradesh"
"1115","Dayalbagh Educational Institute","Agra","Uttar Pradesh"
"1116","Australian national university","canberra","Outside India"
"1117","AMITY SCHOOL OF ENGINEERIN","NOIDA","Uttar Pradesh"
"1118","vignan's institute of technology and aeronautical engineering","hyderabad","Andhra Pradesh"
"1119","JSS Pubilc School","Bangalore","Karnataka"
"1120","Truba Institute of Engineering and Information Technology","Bhopal","Madhya Pradesh"
"1121","velammal vidyala school","chennai","Tamil Nadu"
"1122","SAMS College of engineering","chennai","Tamil Nadu"
"1123","Guru Nanak Dev University","Amritsar","Punjab"
"1124","infant jesus matric school","tirupur","Tamil Nadu"
"1125","GRT Mahalakshmi Vidyalaya","Chennai","Tamil Nadu"
"1126","infant jesus mat school","tirupur","Tamil Nadu"
"1127","Pace Junior College","Mumbai","Maharashtra"
"1128","Sishya","Chennai","Tamil Nadu"
"1129","CHALAPATHI INSTITUTE OF TECHNOLOGY","GUNTUR","Andhra Pradesh"
"1130","Muffakham jah college","hyderabad","Andhra Pradesh"
"1131","MAHARISHI VIDYA MANDIR SENIOR SECONDARY SCHOOL","CHENNAI","Tamil Nadu"
"1132","sree vidhyaniketan institute of management","tirupati","Andhra Pradesh"
"1133","NIT Trichy","Trichy","Tamil Nadu"
"1134","kl university","guntur","Andhra Pradesh"
"1135","Gill Adarsh Matriculation Higher Secondary School","Triplicane","Tamil Nadu"
"1136","GRT Institue of engineering and technology","tiruttani","Tamil Nadu"
"1137","AISSMS COE PUNE","PUNE","Maharashtra"
"1138","aissms coe ","pune","Maharashtra"
"1139","Islamiah College Autonomous","Vaniyambadi","Tamil Nadu"
"1140","Ammini College Of Engineering","Palakkad","Kerala"
"1141","RSK Higher Secondary School","Trichy","Tamil Nadu"
"1142","RSKHSS","Trichy","Tamil Nadu"
"1143","College of Engineering, Guindy","Chennai","Tamil Nadu"
"1144","D.A.V.SENIOR SECONDARY SCHOOL,(CBSE-BOYS), MOGAPPAIR, CHENNAI.","CHENNAI","Tamil Nadu"
"1145","MNIT Jaipur","Jaipur","Rajasthan"
"1146","Sri Kumaran Children's Home","Bangalore","Karnataka"
"1147","JP Dawar Institute Of Information and Technology, VNSGU","Surat","Gujarat"
"1148","Private Institution","Chennai","Tamil Nadu"
"1149","Babu Banarasi Das National institute of Technology and Management","Lucknow","Uttar Pradesh"
"1150","Sri Sathya Sai Institute of Higher Learning","Puttaparthi","Andhra Pradesh"
"1151","Regional Centre of Anna University, Tirunelveli","Tirunelveli","Tamil Nadu"
"1152","IIT ROORKEE","ROORKEE","Uttarakhand"
"1153","pavaai engineering college","namakkal","Tamil Nadu"
"1154"," Vi Institute of Technology","Kanchipuram","Tamil Nadu"
"1155","IIT Jodhpur","Jodhpur","Rajasthan"
"1156","shaaz college of engg and tech","hyderabad","Andhra Pradesh"
"1157","Charotar univeristy of science and technology","changa,district:anand","Gujarat"
"1158","Adi Shankara Institute of Engineering and Technology","Kochi","Kerala"
"1159","YMCA universit of science and Technology","Faridabad","Haryana"
"1160","hindusthan instutute of technology","coimbatore","Tamil Nadu"
"1161","University of Zagreb","Zagreb","Outside India"
"1162","Techno India NJR Institute of Technology","Udaipur","Rajasthan"
"1163","VEERA SAVARKAR NETAJI MATRICULATION SCHOOL","CHENNAI","Tamil Nadu"
"1164","TocH Institute of Science and Technology","Ernakulam","Kerala"
"1165","The Schram Academy","Chennai","Tamil Nadu"
"1166","National Institute of Technology | Puducherry","Karaikal","Puducherry"
"1167","St. John's SSS and Junior college","Chennai","Tamil Nadu"
"1168","Free University of Tbilisi","Tbilisi","Outside India"
"1169","AMET University","chennai","Tamil Nadu"
"1170","B.S.Abdur Rahman University","Vandalur,Chennai","Tamil Nadu"
"1171","V.J.T.I.","Mumbai","Maharashtra"
"1172","D.M.I college of engineering","kanchipuram","Tamil Nadu"
"1173","sns college of engineering","coimbatore","Tamil Nadu"
"1174","St.Ann's MHS School","Chennai","Tamil Nadu"
"1175","IET-DAVV","indore","Madhya Pradesh"
"1176","Stevens Institute of Technology","USA","Outside India"
"1177","chettinad dental college","CHENNAI","Tamil Nadu"
"1178","Sri Sairam Institute of Technology","Chennai","Tamil Nadu"
"1179","Bishop Heber College","Trichy","Tamil Nadu"
"1180","NIT Raipur","Raipur","Chhattisgarh"
"1181","Amrita Sai Institute Of Science And Technology","Paritala","Andhra Pradesh"
"1182","The presidency college","chennai","Tamil Nadu"
"1183","S.R.M UNIVERSITY, KATTANKULATHUR","CHENNAI","Tamil Nadu"
"1184","K. J. I. T.","VADODARA","Gujarat"
"1185","Jayamatha Engineering College","Kanyakumari","Tamil Nadu"
"1186","Thadomal Shahani Engineering College","Mumbai","Maharashtra"
"1187","Sri venkateshwara college of engineering and technology","thiruvallur","Tamil Nadu"
"1188","University of Dhaka","Dhaka","Outside India"
"1189","R.M.K COLLEGE of ENGINEERING AND TECHNOLOGY","chennai","Tamil Nadu"
"1190","BTKIT","Dwarahat","Uttarakhand"
"1191","Bangladesh University of Engineering and Technology","Dhaka","Outside India"
"1192","NSIT","Delhi","NCT/Delhi"
"1193","IIT Ropar","Ropar","Punjab"
"1194","Arya Institute of Engineering & Technology","Jaipur","Rajasthan"
"1195","Kalaignar Karunanidhi Institute of Technology","Coimbatore","Tamil Nadu"
"1196","Assam Engineering College","Guwahati","Assam"
"1197","Assam Engineering College","Guwahati","Assam"
"1198","Assam Engineering College","Guwahati","Assam"
"1199","Assam Engineering College","Guwahati","Assam"
"1200","SSBT'S COLLEGE OF ENGINEERING & TECHNOLOGY","JALGAON","Andhra Pradesh"
"1201","SSBT'S COLLEGE OF ENGINEERING & TECHNOLOGY","JALGAON","Andhra Pradesh"
"1202","SSBT'S COLLEGE OF ENGINEERING & TECHNOLOGY","JALGAON","Andhra Pradesh"
"1203","SSBT'S COLLEGE OF ENGINEERING & TECHNOLOGY","JALGAON","Maharashtra"
"1204","SSBT'S COLLEGE OF ENGINEERING & TECHNOLOGY","JALGAON","Maharashtra"
"1205","Sri Shakthi Institute of Engineering and Technology","Coimbatore","Tamil Nadu"
"1206","Sri Shakthi Institute of Engineering and Technology","Coimbatore","Tamil Nadu"
"1207","Sri Shakthi Institute of Engineering and Technology","Coimbatore","Tamil Nadu"
"1208","Sri Shakthi Institute of Engineering and Technology","Coimbatore","Tamil Nadu"
"1209","AP RGU IIIT","NUZVID","Andhra Pradesh"
"1210","Sri Shakthi Institute of Engineering and Technology","Coimbatore","Tamil Nadu"
"1211","Dr PATIL POLYTECHNIC TALSANDE","KOLHAPUR","Maharashtra"
"1212","JNTU ","Hyderabad","Andhra Pradesh"
"1213","Dr PATIL POLYTECHNIC TALSANDE","KOLHAPUR","Maharashtra"
"1214","PROFESSIONAL GROUP OF INSTITUTIONS","TIRUPPUR","Tamil Nadu"
"1215","PROFESSIONAL GROUP OF INSTITUTIONS","TIRUPPUR","Tamil Nadu"
"1216","PROFESSIONAL GROUP OF INSTITUTIONS","TIRUPPUR","Tamil Nadu"
"1217","tamil nadu agricultural university","coimbatore","Tamil Nadu"
"1218","SRM UNIVERSITY","CHENNAI","Tamil Nadu"
"1219","MVGR COLLEGE OF ENGINEERING","VIZIANAGARAM","Andhra Pradesh"
"1220","SRM UNIVERSITY","CHENNAI","Tamil Nadu"
"1221","MVGR COLLEGE OF ENGINEERING","VIZIANAGARAM","Andhra Pradesh"
"1222","SRM UNIVERSITY","CHENNAI","Tamil Nadu"
"1223","MVGR COLLEGE OF ENGINEERING","VIZIANAGARAM","Andhra Pradesh"
"1224","SRM UNIVERSITY","CHENNAI","Tamil Nadu"
"1225","Baswari engineering college","chennai","Tamil Nadu"
"1226","VELAMMAL INSTITUTE OF ENGINEERING AND TECHNOLOGY","MADURAI","Tamil Nadu"
"1227","BHARATHIDASAN UNIVERSIY (TRICHY)T","TRICHY","Tamil Nadu"
"1228","V J T I","mumbai","Maharashtra"
"1229","V J T I","mumbai","Maharashtra"
"1230","V J T I","mumbai","Maharashtra"
"1231","V J T I","mumbai","Maharashtra"
"1232","THE NEW COLLEGE","CHENNAI","Tamil Nadu"
"1233","THE NEW COLLEGE","CHENNAI","Tamil Nadu"
"1234","THE NEW COLLEGE","CHENNAI","Tamil Nadu"
"1235","RMK ENGINEERING COLLEGE","KAVARAIPETTAI","Tamil Nadu"
"1236","PAAVAAI GROUP OF INSTITUTIONS","SALEM","Tamil Nadu"
"1237","ANNA UNIVERSITY","CHENNAI","Tamil Nadu"
"1238","ARSHA VIDYA MANDIR","CHENNAI","Tamil Nadu"
"1239","ASSAM JATIYA BIDYALAYA","GUWAHATI","Assam"
"1240","Lord Venkateshwara Engineering College","Puliambakkam Village, Kancheep","Tamil Nadu"
"1241","FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY","ERNAKULAM","Kerala"
"1242","FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY","ERNAKULAM","Kerala"
"1243","FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY","ERNAKULAM","Kerala"
"1244","P S G COLLEGE OF TECHNOLOGY","COIMBATORE","Tamil Nadu"
"1245","DR SJS PAUL MEMORIAL COLLEGE OF ENGG & tECH","PUDUCHERRY","Tamil Nadu"
"1246","DR SJS PAUL MEMORIAL COLLEGE OF ENGG & tECH","PUDUCHERRY","Tamil Nadu"
"1247","Hindustan College of arts and science","Padur","Tamil Nadu"
"1248","DR SJS PAUL MEMORIAL COLLEGE OF ENGG & tECH","PUDUCHERRY","Tamil Nadu"
"1249","Hindustan College of arts and science","chennai","Tamil Nadu"
"1250","DR SJS PAUL MEMORIAL COLLEGE OF ENGG & tECH","PUDUCHERRY","Tamil Nadu"
"1251","Hindustan College of arts and science","chennai","Tamil Nadu"
"1252","EDISON GAGORAM MEMORIAL SCHOOL","CHIDAMBARAM","Tamil Nadu"
"1253","Hindustan College of arts and science","Coimbatore","Tamil Nadu"
"1254","Seethalaksmi Ramaswami College","Trichy","Tamil Nadu"
"1255","ANITS","Vishakapatnam","Andhra Pradesh"
"1256","EDISON GAGORAM MEMORIAL SCHOOL","CHIDAMBARAM","Tamil Nadu"
"1257","KAkINADA INSTITUTE OF ENGINEERING COLLEGE(kakinanda)","kakinada","Andhra Pradesh"
"1258","Amity School of Engineering & Technology","Bijwasan","NCT/Delhi"
"1259","Padmabhooshan Vasantdada Patil Institute of Technology ","pune","Maharashtra"
"1260","South Point High School","Kolkata","West Bengal"
"1261","University college of Engineering Kanchipuram ","Kanchipuram","Tamil Nadu"
"1262","Indian Institute of Technology Indore","Indore","Madhya Pradesh"
"1263","IIT Indore","Indore","Madhya Pradesh"
"1264","vel tech","avadi,chennai","Tamil Nadu"
"1265","srishti vidyashram","vellore","Tamil Nadu"
"1266","T J Institute of Technology","CHENNAI","Tamil Nadu"
"1267","vi institute of technology (chennai)","chennai","Tamil Nadu"
"1268","jayawant bhosale engineering and management","karad","Maharashtra"
"1269","jaywant bhosale engineerinmg management","karad","Maharashtra"
"1270","panimalar institute of technology","kanchipuram","Tamil Nadu"
"1271","panimalar institute of technology ","kanchipuram","Tamil Nadu"
"1272","NSS college of Engineering","Palakkad","Kerala"
